participant_id,account_status,movement,source_exercise_name,horizon,best_score_kg,recorded_weight_kg,recorded_reps,result_date,days_from_first_workout,bodyweight_kg_near_result,score_to_bodyweight_ratio,standard_level,change_from_baseline_pct,standard_levels_gained
WSP-9CEDFF8374,active,Split Squat,Barbell Split Squat,6 months (120-240d),4.8,4.0,6.0,2024-01-15,126,,,Unavailable,,
WSP-9CEDFF8374,active,Split Squat,Barbell Split Squat,Beyond 24 months (901d+),0.0,0.0,10.0,2026-07-20,1043,,,Unavailable,,
WSP-20C96BEF08,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),39.0,32.5,6.0,2024-09-04,334,,,Unavailable,8.3,
WSP-20C96BEF08,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),40.0,30.0,10.0,2024-05-01,208,,,Unavailable,11.1,
WSP-20C96BEF08,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),36.0,30.0,6.0,2023-11-22,47,,,Unavailable,,
WSP-20C96BEF08,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),92.93,82.0,4.0,2024-09-16,346,,,Unavailable,27.6,
WSP-20C96BEF08,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),86.67,65.0,10.0,2024-05-06,213,,,Unavailable,19.0,
WSP-20C96BEF08,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),72.83,57.5,8.0,2023-10-13,7,55.0,1.324,Long,,0
WSP-20C96BEF08,deactivated,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),69.67,55.0,8.0,2024-08-16,315,,,Unavailable,-5.0,
WSP-20C96BEF08,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),60.5,55.0,3.0,2024-03-30,176,,,Unavailable,-17.5,
WSP-20C96BEF08,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),73.33,55.0,10.0,2023-10-30,24,,,Unavailable,,
WSP-20C96BEF08,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),23.33,17.5,10.0,2024-05-29,236,,,Unavailable,,
WSP-20C96BEF08,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),63.33,50.0,8.0,2023-11-06,31,,,Unavailable,,
WSP-E6C38FCCB7,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),43.33,32.5,10.0,2024-10-09,383,,,Unavailable,2.1,
WSP-E6C38FCCB7,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),43.33,32.5,10.0,2024-05-15,236,86.5,0.501,Live,2.1,0
WSP-E6C38FCCB7,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),42.43,33.5,8.0,2023-10-25,33,84.6,0.502,Live,,0
WSP-E6C38FCCB7,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),93.33,70.0,10.0,2024-10-14,388,,,Unavailable,27.3,
WSP-E6C38FCCB7,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),80.0,60.0,10.0,2024-05-13,234,86.5,0.925,Live,9.1,0
WSP-E6C38FCCB7,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),73.33,55.0,10.0,2023-10-27,35,84.6,0.867,Live,,0
WSP-E6C38FCCB7,deactivated,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),53.33,40.0,10.0,2024-10-11,385,,,Unavailable,-6.4,
WSP-E6C38FCCB7,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),53.83,42.5,8.0,2024-02-05,136,86.5,0.622,Live,-5.6,0
WSP-E6C38FCCB7,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),57.0,45.0,8.0,2023-10-30,38,84.6,0.674,Live,,0
WSP-E6C38FCCB7,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),25.33,20.0,8.0,2024-05-01,222,86.5,0.293,Live,,
WSP-6EE81465BB,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),47.5,37.5,8.0,2024-05-29,225,,,Unavailable,11.9,
WSP-6EE81465BB,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),42.43,33.5,8.0,2023-11-01,15,101.4,0.418,Live,,0
WSP-6EE81465BB,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),93.33,70.0,10.0,2024-05-20,216,,,Unavailable,19.7,
WSP-6EE81465BB,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),78.0,65.0,6.0,2023-10-20,3,100.6,0.775,Live,,0
WSP-6EE81465BB,deactivated,Farmer Walk 60s,Farmer Walk,6 months (120-240d),20.0,20.0,,2024-05-28,224,,,Unavailable,,
WSP-6EE81465BB,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),57.0,45.0,8.0,2024-03-18,153,,,Unavailable,-10.0,
WSP-6EE81465BB,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),63.33,50.0,8.0,2023-11-06,20,101.4,0.625,Live,,0
WSP-6EE81465BB,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),26.0,20.0,9.0,2024-05-01,197,,,Unavailable,,
WSP-6EE81465BB,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),63.33,50.0,8.0,2023-11-20,34,101.6,0.623,Live,,0
WSP-F8E778D44B,active,Bench Press,Barbell Bench Press,12 months (300-450d),46.67,35.0,10.0,2024-10-02,331,,,Unavailable,5.3,
WSP-F8E778D44B,active,Bench Press,Barbell Bench Press,24 months (600-900d),49.0,35.0,12.0,2025-07-02,604,,,Unavailable,10.5,
WSP-F8E778D44B,active,Bench Press,Barbell Bench Press,6 months (120-240d),46.67,35.0,10.0,2024-05-01,177,,,Unavailable,5.3,
WSP-F8E778D44B,active,Bench Press,Barbell Bench Press,Baseline (0-60d),44.33,35.0,8.0,2023-12-20,44,,,Unavailable,,
WSP-F8E778D44B,active,Bench Press,Barbell Bench Press,Beyond 24 months (901d+),42.0,35.0,6.0,2026-05-27,933,,,Unavailable,-5.3,
WSP-F8E778D44B,active,Deadlift,Barbell Deadlift,12 months (300-450d),96.33,85.0,4.0,2024-09-16,315,,,Unavailable,-87.0,
WSP-F8E778D44B,active,Deadlift,Barbell Deadlift,24 months (600-900d),93.0,90.0,1.0,2025-09-26,690,,,Unavailable,-87.5,
WSP-F8E778D44B,active,Deadlift,Barbell Deadlift,6 months (120-240d),107.67,85.0,8.0,2024-04-29,175,,,Unavailable,-85.5,
WSP-F8E778D44B,active,Deadlift,Barbell Deadlift,Baseline (0-60d),741.2,654.0,4.0,2023-11-24,18,,,Unavailable,,
WSP-F8E778D44B,active,Deadlift,Barbell Deadlift,Beyond 24 months (901d+),84.0,70.0,6.0,2026-06-01,938,,,Unavailable,-88.7,
WSP-F8E778D44B,active,Farmer Walk 60s,Farmer Walk,24 months (600-900d),20.0,20.0,1.0,2025-07-04,606,,,Unavailable,,
WSP-F8E778D44B,active,Farmer Walk 60s,Farmer Walk,Beyond 24 months (901d+),20.0,20.0,,2026-06-22,959,,,Unavailable,,
WSP-F8E778D44B,active,Lat Pulldown,Underhand Grip Lat Pulldown,Beyond 24 months (901d+),105.0,75.0,12.0,2026-07-06,973,,,Unavailable,,
WSP-F8E778D44B,active,Nexus Point Squat,Barbell Front Squat,24 months (600-900d),11.4,9.0,8.0,2025-11-03,728,,,Unavailable,,
WSP-F8E778D44B,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),11.4,9.0,8.0,2024-06-14,221,,,Unavailable,,
WSP-F8E778D44B,active,Overhead Press,Barbell Overhead Press,24 months (600-900d),28.42,27.5,1.0,2026-03-25,870,,,Unavailable,,
WSP-F8E778D44B,active,Overhead Press,Barbell Overhead Press,6 months (120-240d),31.67,25.0,8.0,2024-05-29,205,,,Unavailable,,
WSP-F8E778D44B,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),66.67,50.0,10.0,2025-01-24,445,,,Unavailable,-12.3,
WSP-F8E778D44B,active,Romanian Deadlift,Barbell Romanian Deadlift,24 months (600-900d),105.0,90.0,5.0,2026-03-16,861,,,Unavailable,38.2,
WSP-F8E778D44B,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),76.0,60.0,8.0,2023-11-27,21,,,Unavailable,,
WSP-F8E778D44B,active,Romanian Deadlift,Barbell Romanian Deadlift,Beyond 24 months (901d+),103.33,100.0,1.0,2026-06-26,963,,,Unavailable,36.0,
WSP-793DCC26EF,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),45.5,32.5,12.0,2024-10-09,394,,,Unavailable,19.7,
WSP-793DCC26EF,deactivated,Bench Press,Barbell Bench Press,24 months (600-900d),46.67,35.0,10.0,2025-08-06,695,,,Unavailable,22.8,
WSP-793DCC26EF,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),38.4,36.0,2.0,2024-03-20,191,49.0,0.784,Long,1.1,0
WSP-793DCC26EF,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),38.0,28.5,10.0,2023-11-01,51,46.5,0.817,Long,,0
WSP-793DCC26EF,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),108.5,105.0,1.0,2024-09-23,378,,,Unavailable,57.2,
WSP-793DCC26EF,deactivated,Deadlift,Barbell Deadlift,24 months (600-900d),99.0,82.5,6.0,2025-09-19,739,,,Unavailable,43.5,
WSP-793DCC26EF,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),93.33,70.0,10.0,2024-04-01,203,49.0,1.905,Long,35.3,0
WSP-793DCC26EF,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),69.0,57.5,6.0,2023-11-03,53,46.5,1.484,Long,,0
WSP-793DCC26EF,deactivated,Farmer Walk 60s,Farmer Walk,24 months (600-900d),22.5,22.5,30.0,2025-12-03,814,,,Unavailable,,
WSP-793DCC26EF,deactivated,Lat Pulldown,Underhand Grip Lat Pulldown,24 months (600-900d),76.67,57.5,10.0,2025-05-14,611,,,Unavailable,,
WSP-793DCC26EF,deactivated,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),72.33,70.0,1.0,2024-09-27,382,,,Unavailable,20.6,
WSP-793DCC26EF,deactivated,Nexus Point Squat,Nexus Point Squat,24 months (600-900d),67.77,53.5,8.0,2025-09-15,735,,,Unavailable,12.9,
WSP-793DCC26EF,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),62.0,60.0,1.0,2024-03-30,201,49.0,1.265,Long,3.3,0
WSP-793DCC26EF,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),60.0,45.0,10.0,2023-10-02,21,46.5,1.29,Long,,0
WSP-793DCC26EF,deactivated,Nexus Point Squat,Barbell Front Squat,Beyond 24 months (901d+),47.5,37.5,8.0,2026-03-06,907,,,Unavailable,-20.8,
WSP-793DCC26EF,deactivated,Overhead Press,Barbell Overhead Press,24 months (600-900d),27.0,22.5,6.0,2025-06-04,632,,,Unavailable,35.0,
WSP-793DCC26EF,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),21.58,17.5,7.0,2024-05-08,240,49.5,0.436,Live,7.9,0
WSP-793DCC26EF,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),20.0,15.0,10.0,2023-09-11,0,46.1,0.434,Live,,0
WSP-793DCC26EF,deactivated,Overhead Press,Barbell Overhead Press,Beyond 24 months (901d+),28.5,22.5,8.0,2026-03-11,912,,,Unavailable,42.5,
WSP-793DCC26EF,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,24 months (600-900d),100.75,97.5,1.0,2025-06-27,655,,,Unavailable,165.1,
WSP-793DCC26EF,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),56.0,40.0,12.0,2024-04-01,203,49.0,1.143,Live,47.4,0
WSP-793DCC26EF,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),38.0,30.0,8.0,2023-11-06,56,46.5,0.817,Live,,0
WSP-793DCC26EF,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Beyond 24 months (901d+),95.0,75.0,8.0,2026-03-09,910,,,Unavailable,150.0,
WSP-793DCC26EF,deactivated,Split Squat,Barbell Split Squat,24 months (600-900d),38.0,30.0,8.0,2025-05-26,623,,,Unavailable,,
WSP-EE6F308504,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),39.0,32.5,6.0,2024-07-24,317,,,Unavailable,17.0,
WSP-EE6F308504,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),38.75,37.5,1.0,2024-03-27,198,,,Unavailable,16.3,
WSP-EE6F308504,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),33.33,25.0,10.0,2023-09-13,2,68.0,0.49,Live,,0
WSP-EE6F308504,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),72.0,60.0,6.0,2024-08-19,343,,,Unavailable,3.3,
WSP-EE6F308504,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),77.5,75.0,1.0,2024-03-29,200,,,Unavailable,11.2,
WSP-EE6F308504,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),69.67,55.0,8.0,2023-10-13,32,68.0,1.025,Live,,0
WSP-EE6F308504,deactivated,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),38.0,30.0,8.0,2024-08-09,333,,,Unavailable,-20.0,
WSP-EE6F308504,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),45.33,40.0,4.0,2024-04-12,214,,,Unavailable,-4.6,
WSP-EE6F308504,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),47.5,37.5,8.0,2023-10-30,49,,,Unavailable,,
WSP-EE6F308504,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),20.0,15.0,10.0,2024-05-01,233,,,Unavailable,0.0,
WSP-EE6F308504,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),20.0,15.0,10.0,2023-09-11,0,68.0,0.294,Live,,0
WSP-EE6F308504,deactivated,Split Squat,Barbell Split Squat,6 months (120-240d),20.0,15.0,10.0,2024-01-15,126,,,Unavailable,,
WSP-A51366448E,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),46.67,35.0,10.0,2024-11-20,422,,,Unavailable,16.4,
WSP-A51366448E,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),40.0,30.0,10.0,2024-05-08,226,,,Unavailable,-0.2,
WSP-A51366448E,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),40.08,32.5,7.0,2023-11-08,44,,,Unavailable,,
WSP-A51366448E,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),74.0,60.0,7.0,2024-07-22,301,,,Unavailable,23.3,
WSP-A51366448E,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),77.5,75.0,1.0,2024-03-30,187,,,Unavailable,29.2,
WSP-A51366448E,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),60.0,50.0,6.0,2023-10-13,18,60.0,1.0,Live,,0
WSP-A51366448E,deactivated,Farmer Walk 60s,Farmer Walk,12 months (300-450d),15.0,15.0,,2024-09-10,351,,,Unavailable,50.0,
WSP-A51366448E,deactivated,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),10.0,10.0,,2023-10-17,22,60.0,0.167,Below Live,,0
WSP-A51366448E,deactivated,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),50.67,40.0,8.0,2024-12-13,445,,,Unavailable,12.6,
WSP-A51366448E,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),46.67,35.0,10.0,2024-05-17,235,,,Unavailable,3.7,
WSP-A51366448E,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),45.0,37.5,6.0,2023-11-13,49,,,Unavailable,,
WSP-A51366448E,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),20.27,16.0,8.0,2024-05-22,240,,,Unavailable,1.3,
WSP-A51366448E,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),20.0,15.0,10.0,2023-09-25,0,60.0,0.333,Live,,0
WSP-A51366448E,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),44.33,35.0,8.0,2023-11-13,49,,,Unavailable,,
WSP-0D8377D20F,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),36.83,32.5,4.0,2024-03-06,177,,,Unavailable,-12.3,
WSP-0D8377D20F,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),42.0,30.0,12.0,2023-09-27,16,72.0,0.583,Live,,0
WSP-0D8377D20F,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),79.33,70.0,4.0,2024-03-01,172,,,Unavailable,-11.9,
WSP-0D8377D20F,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),90.0,75.0,6.0,2023-10-27,46,,,Unavailable,,
WSP-0D8377D20F,deactivated,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),15.0,15.0,1.0,2023-10-24,43,72.0,0.208,Below Live,,0
WSP-0D8377D20F,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),45.5,32.5,12.0,2024-04-05,207,,,Unavailable,-15.5,
WSP-0D8377D20F,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),53.83,42.5,8.0,2023-10-30,49,,,Unavailable,,
WSP-0D8377D20F,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),25.33,20.0,8.0,2024-05-01,233,,,Unavailable,8.6,
WSP-0D8377D20F,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),23.33,17.5,10.0,2023-09-18,7,72.0,0.324,Live,,0
WSP-0D8377D20F,deactivated,Split Squat,Barbell Split Squat,6 months (120-240d),20.0,15.0,10.0,2024-01-15,126,,,Unavailable,,
WSP-126D7BFCF6,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),32.4,27.0,6.0,2024-08-21,310,,,Unavailable,-0.8,
WSP-126D7BFCF6,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),26.67,20.0,10.0,2024-02-21,128,111.07,0.24,Below Live,-18.4,
WSP-126D7BFCF6,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),32.67,24.5,10.0,2023-11-01,16,,,Unavailable,,
WSP-126D7BFCF6,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),22.67,20.0,4.0,2024-02-23,130,,,Unavailable,,
WSP-126D7BFCF6,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),15.2,12.0,8.0,2024-06-05,233,,,Unavailable,,
WSP-126D7BFCF6,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),18.0,15.0,6.0,2023-11-06,21,,,Unavailable,,
WSP-3147A61873,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),38.0,30.0,8.0,2024-11-13,429,,,Unavailable,0.0,
WSP-3147A61873,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),46.75,42.5,3.0,2024-03-20,191,,,Unavailable,23.0,
WSP-3147A61873,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),38.0,30.0,8.0,2023-11-08,58,,,Unavailable,,
WSP-3147A61873,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),84.0,70.0,6.0,2024-09-02,357,,,Unavailable,23.8,
WSP-3147A61873,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),106.67,100.0,2.0,2024-03-30,201,,,Unavailable,57.2,
WSP-3147A61873,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),67.83,55.0,7.0,2023-11-10,60,,,Unavailable,,
WSP-3147A61873,deactivated,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),54.0,45.0,6.0,2024-09-06,361,,,Unavailable,,
WSP-3147A61873,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),52.5,45.0,5.0,2024-03-18,189,,,Unavailable,,
WSP-3147A61873,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),20.0,15.0,10.0,2024-05-01,233,,,Unavailable,-4.8,
WSP-3147A61873,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),21.0,15.0,12.0,2023-09-11,0,65.0,0.323,Live,,0
WSP-DB04841EAF,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),19.57,15.45,8.0,2024-08-21,342,78.18,0.25,Live,16.3,1
WSP-DB04841EAF,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),23.49,22.73,1.0,2024-03-30,198,82.36,0.285,Live,39.6,1
WSP-DB04841EAF,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),16.82,13.64,7.0,2023-11-08,55,91.36,0.184,Below Live,,0
WSP-DB04841EAF,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),34.54,27.27,8.0,2024-07-29,319,78.18,0.442,Below Live,33.3,0
WSP-DB04841EAF,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),43.18,34.09,8.0,2024-05-06,235,80.32,0.538,Live,66.7,1
WSP-DB04841EAF,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),25.9,20.45,8.0,2023-11-10,57,91.36,0.284,Below Live,,0
WSP-DB04841EAF,deactivated,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),13.64,13.64,6.0,2023-10-10,26,93.18,0.146,Below Live,,0
WSP-DB04841EAF,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),17.82,12.73,12.0,2024-01-15,123,86.36,0.206,Below Live,17.7,0
WSP-DB04841EAF,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),15.15,11.36,10.0,2023-10-30,46,91.82,0.165,Below Live,,0
WSP-DB04841EAF,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),12.12,9.09,10.0,2024-05-01,230,80.45,0.151,Below Live,,
WSP-DB04841EAF,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),14.39,11.36,8.0,2023-11-13,60,91.36,0.158,Below Live,,0
WSP-DB04841EAF,deactivated,Split Squat,Barbell Split Squat,6 months (120-240d),12.42,9.09,11.0,2024-01-15,123,86.36,0.144,Unavailable,,
WSP-8DEF3EDD80,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),41.33,40.0,1.0,2024-03-30,187,,,Unavailable,3.1,
WSP-8DEF3EDD80,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),40.08,32.5,7.0,2023-11-15,51,,,Unavailable,,
WSP-8DEF3EDD80,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),48.0,40.0,6.0,2024-03-22,179,,,Unavailable,-24.2,
WSP-8DEF3EDD80,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),63.33,50.0,8.0,2023-11-03,39,82.0,0.772,Live,,0
WSP-8DEF3EDD80,deactivated,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),15.0,15.0,,2023-10-31,36,82.0,0.183,Below Live,,0
WSP-8DEF3EDD80,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),56.83,55.0,1.0,2024-03-25,182,,,Unavailable,170.6,
WSP-8DEF3EDD80,deactivated,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),21.0,17.5,6.0,2023-11-20,56,,,Unavailable,,
WSP-8DEF3EDD80,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),14.0,10.0,12.0,2023-09-25,0,82.0,0.171,Below Live,,0
WSP-8DEF3EDD80,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),54.0,45.0,6.0,2023-11-13,49,,,Unavailable,,
WSP-238D187D11,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),32.93,26.0,8.0,2024-12-18,450,,,Unavailable,56.8,
WSP-238D187D11,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),21.0,15.0,12.0,2023-10-11,16,87.0,0.241,Below Live,,0
WSP-238D187D11,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),41.17,32.5,8.0,2024-12-16,448,,,Unavailable,441.7,
WSP-238D187D11,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),7.6,6.0,8.0,2023-10-06,11,87.0,0.087,Below Live,,0
WSP-238D187D11,deactivated,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),20.0,15.0,10.0,2024-11-01,403,,,Unavailable,,
WSP-238D187D11,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),7.0,5.0,12.0,2023-09-25,0,87.0,0.08,Below Live,,0
WSP-E3A5A761C3,active,Bench Press,Barbell Bench Press,12 months (300-450d),28.5,22.5,8.0,2024-10-30,401,75.0,0.38,Live,1.8,0
WSP-E3A5A761C3,active,Bench Press,Barbell Bench Press,24 months (600-900d),31.33,23.5,10.0,2025-11-05,772,61.8,0.507,Live,11.9,0
WSP-E3A5A761C3,active,Bench Press,Barbell Bench Press,6 months (120-240d),28.5,22.5,8.0,2024-02-14,142,82.0,0.348,Live,1.8,0
WSP-E3A5A761C3,active,Bench Press,Barbell Bench Press,Baseline (0-60d),28.0,20.0,12.0,2023-10-04,9,92.0,0.304,Live,,0
WSP-E3A5A761C3,active,Bench Press,Barbell Bench Press,Beyond 24 months (901d+),31.67,25.0,8.0,2026-04-01,919,62.5,0.507,Live,13.1,0
WSP-E3A5A761C3,active,Deadlift,Barbell Deadlift,12 months (300-450d),80.0,75.0,2.0,2024-09-09,350,74.2,1.078,Live,52.4,0
WSP-E3A5A761C3,active,Deadlift,Barbell Deadlift,24 months (600-900d),82.67,80.0,1.0,2025-09-26,732,61.8,1.338,Long,57.5,1
WSP-E3A5A761C3,active,Deadlift,Barbell Deadlift,6 months (120-240d),66.67,50.0,10.0,2024-05-20,238,76.0,0.877,Live,27.0,0
WSP-E3A5A761C3,active,Deadlift,Barbell Deadlift,Baseline (0-60d),52.5,45.0,5.0,2023-11-10,46,89.7,0.585,Live,,0
WSP-E3A5A761C3,active,Deadlift,Barbell Deadlift,Beyond 24 months (901d+),85.25,82.5,1.0,2026-06-22,1001,62.5,1.364,Long,62.4,1
WSP-E3A5A761C3,active,Farmer Walk 60s,Farmer Walk,24 months (600-900d),22.5,22.5,1.0,2025-09-24,730,61.8,0.364,Below Live,125.0,0
WSP-E3A5A761C3,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),10.0,10.0,,2023-10-24,29,91.0,0.11,Below Live,,0
WSP-E3A5A761C3,active,Farmer Walk 60s,Farmer Walk,Beyond 24 months (901d+),25.0,25.0,1.0,2026-03-23,910,,,Unavailable,150.0,
WSP-E3A5A761C3,active,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),15.0,12.5,6.0,2024-09-06,347,74.2,0.202,Below Live,-70.4,-1
